"('map', 0.971544623374939, (905.8719482421875, 273.220703125, 200.32406616210938, 172.5920867919922))","('dice', 0.882940948009491, (352.7697448730469, 124.54814910888672, 70.17520141601562, 104.43997192382812))","('face', 0.714529812335968, (169.73519897460938, 341.1568908691406, 76.69696807861328, 109.64605712890625))","('cards', 0.46344804763793945, (810.2843017578125, 697.7556762695312, 114.57373809814453, 31.976531982421875))","('key', 0.4517413377761841, (596.4917602539062, 170.80113220214844, 82.69580078125, 49.43259811401367))"
"('map', 0.9762709140777588, (903.5507202148438, 272.7421569824219, 199.73802185058594, 171.85626220703125))","('dice', 0.862379252910614, (352.1330261230469, 123.8402328491211, 71.14122009277344, 104.19802856445312))","('face', 0.7627161741256714, (169.21633911132812, 339.6206970214844, 76.84691619873047, 107.13225555419922))","('key', 0.47684669494628906, (596.1176147460938, 170.7634735107422, 82.37339782714844, 46.95205307006836))","('cards', 0.312050998210907, (809.6188354492188, 697.2491455078125, 108.87421417236328, 32.75881576538086))"
"('map', 0.9892444014549255, (903.832275390625, 272.5337219238281, 198.7165985107422, 174.9465789794922))","('dice', 0.8909916281700134, (351.5667419433594, 123.28535461425781, 71.31510925292969, 106.62344360351562))","('face', 0.7792665958404541, (169.54368591308594, 340.49755859375, 76.39795684814453, 107.82762145996094))","('cards', 0.5761423707008362, (808.922119140625, 697.53271484375, 108.0797119140625, 35.75959396362305))","('key', 0.5581812858581543, (596.0990600585938, 170.46041870117188, 81.83718872070312, 49.119815826416016))"
"('map', 0.9884001612663269, (906.4006958007812, 272.6966552734375, 199.10508728027344, 176.27566528320312))","('dice', 0.8697229027748108, (352.308837890625, 123.7425537109375, 69.45931243896484, 105.32980346679688))","('face', 0.667928159236908, (169.45468139648438, 340.35748291015625, 78.4008560180664, 108.5142593383789))","('cards', 0.5673398375511169, (808.9574584960938, 696.9625244140625, 107.44828033447266, 35.355926513671875))","('key', 0.516773521900177, (596.4229736328125, 170.49603271484375, 83.20716094970703, 49.254905700683594))"
"('map', 0.9798371195793152, (909.1668090820312, 272.4781188964844, 194.49282836914062, 175.43844604492188))","('dice', 0.922078013420105, (353.5342102050781, 123.91650390625, 70.39827728271484, 107.53843688964844))","('key', 0.5766493678092957, (599.107666015625, 171.9295196533203, 88.95822143554688, 50.697601318359375))","('face', 0.5572609305381775, (172.388427734375, 339.54473876953125, 75.10342407226562, 106.05229187011719))","('cards', 0.46398380398750305, (813.8054809570312, 697.8244018554688, 111.23861694335938, 32.71885299682617))"
"('dice', 0.9136239886283875, (355.4243469238281, 124.77389526367188, 68.86831665039062, 107.76183319091797))","('map', 0.8954401612281799, (914.1954345703125, 282.37152099609375, 194.87306213378906, 158.01248168945312))","('face', 0.5707114934921265, (176.74554443359375, 340.2907409667969, 74.48258209228516, 100.15734100341797))","('key', 0.5644595623016357, (602.8151245117188, 172.1329803466797, 89.25189971923828, 53.68806076049805))","('cards', 0.41876220703125, (811.98681640625, 698.5001220703125, 109.99634552001953, 30.63163948059082))"
"('map', 0.9324212670326233, (913.30322265625, 283.2760314941406, 190.12661743164062, 161.40460205078125))","('dice', 0.9266939163208008, (357.9200439453125, 123.59449768066406, 67.58576202392578, 108.1968002319336))","('key', 0.5916709899902344, (605.5779418945312, 173.38238525390625, 92.47933197021484, 51.29833984375))","('face', 0.5916163921356201, (180.3524627685547, 340.6675720214844, 72.8994369506836, 100.46959686279297))","('cards', 0.2567128837108612, (815.6613159179688, 698.105712890625, 113.68211364746094, 29.63850975036621))"
"('dice', 0.9277663826942444, (359.7500305175781, 123.9156494140625, 69.17162322998047, 108.01205444335938))","('map', 0.9241713881492615, (916.2861328125, 282.58624267578125, 197.84524536132812, 163.08804321289062))","('face', 0.5630382895469666, (182.49159240722656, 339.25115966796875, 71.76924133300781, 98.95121002197266))","('key', 0.47983407974243164, (607.7565307617188, 172.99301147460938, 93.40968322753906, 52.25267028808594))","('cards', 0.33311760425567627, (816.9628295898438, 697.8028564453125, 113.73764038085938, 30.046504974365234))"
"('map', 0.9410355091094971, (917.4625244140625, 282.8084716796875, 199.2509765625, 162.94876098632812))","('dice', 0.9315568804740906, (359.9349365234375, 124.30364990234375, 69.49323272705078, 106.79278564453125))","('face', 0.6713613867759705, (182.4267578125, 340.3101501464844, 72.13813781738281, 104.5866928100586))","('key', 0.6139611005783081, (607.4481811523438, 173.4503936767578, 93.12504577636719, 50.52153015136719))","('cards', 0.32376235723495483, (812.0296630859375, 698.0655517578125, 116.37801361083984, 29.44378089904785))"
"('dice', 0.9410074949264526, (358.7313537597656, 123.7248764038086, 67.48683166503906, 109.27192687988281))","('map', 0.9401272535324097, (913.8441162109375, 283.5444641113281, 195.39710998535156, 159.09634399414062))","('key', 0.5952101945877075, (605.41162109375, 173.1603240966797, 94.54537963867188, 51.210750579833984))","('face', 0.5572655200958252, (177.25515747070312, 340.6448059082031, 73.2741470336914, 99.17794799804688))","('cards', 0.39428243041038513, (812.3946533203125, 698.4533081054688, 118.38398742675781, 31.365703582763672))"
"('map', 0.9465783834457397, (911.07861328125, 282.89117431640625, 196.49740600585938, 159.91412353515625))","('dice', 0.9399930834770203, (355.9522705078125, 124.72994995117188, 67.7840576171875, 107.86711883544922))","('key', 0.6703749895095825, (603.0927124023438, 173.00306701660156, 91.04557800292969, 52.09981155395508))","('face', 0.5897254943847656, (173.93614196777344, 339.6391296386719, 76.21166229248047, 101.24522399902344))","('cards', 0.5267533659934998, (813.4114990234375, 697.92431640625, 112.33025360107422, 33.47023391723633))"
"('map', 0.9440833926200867, (912.2412109375, 273.4308776855469, 196.49740600585938, 175.33140563964844))","('dice', 0.93045574426651, (354.399169921875, 124.94898223876953, 69.20540618896484, 108.633544921875))","('key', 0.6841488480567932, (598.9866333007812, 172.6567840576172, 92.36651611328125, 53.53753662109375))","('cards', 0.6695369482040405, (812.879150390625, 697.0809326171875, 110.2383041381836, 35.123634338378906))","('face', 0.5417992472648621, (171.55612182617188, 339.9268493652344, 74.33724975585938, 104.38899230957031))"
"('map', 0.9747519493103027, (910.6268920898438, 272.5886535644531, 196.0661163330078, 173.2887420654297))","('dice', 0.9230331778526306, (353.7283630371094, 123.93293762207031, 69.35763549804688, 106.31153106689453))","('cards', 0.5976129770278931, (809.0607299804688, 697.0156860351562, 107.31719970703125, 35.412078857421875))","('key', 0.544941246509552, (599.2028198242188, 172.20193481445312, 87.80384826660156, 51.39863586425781))","('face', 0.5398585796356201, (171.12542724609375, 340.32684326171875, 76.52863311767578, 103.99471282958984))"
"('map', 0.9806609749794006, (910.806884765625, 272.332275390625, 193.9238739013672, 172.045166015625))","('dice', 0.9234405159950256, (353.3642883300781, 122.96209716796875, 70.98507690429688, 106.45437622070312))","('face', 0.6539210081100464, (172.9010009765625, 339.9538879394531, 77.63894653320312, 108.35541534423828))","('key', 0.6355937719345093, (599.2919311523438, 170.9930419921875, 88.49250030517578, 51.098350524902344))","('cards', 0.4714391231536865, (810.038330078125, 697.57421875, 108.42327880859375, 35.381832122802734))"
"('map', 0.9839802980422974, (910.662841796875, 270.6835632324219, 197.21832275390625, 176.51251220703125))","('dice', 0.9109615087509155, (353.8011169433594, 121.7132797241211, 68.2156982421875, 105.27838134765625))","('face', 0.6323471069335938, (172.63479614257812, 339.63385009765625, 77.29851531982422, 106.4803695678711))","('key', 0.46159467101097107, (601.0321044921875, 169.3275604248047, 85.54505920410156, 53.2962760925293))","('cards', 0.43537572026252747, (813.55908203125, 696.8576049804688, 108.42327880859375, 34.956817626953125))"
"('map', 0.9775663614273071, (911.849853515625, 269.1336975097656, 195.20639038085938, 174.6905059814453))","('dice', 0.9029988050460815, (353.866943359375, 121.18000030517578, 69.93575286865234, 106.79278564453125))","('face', 0.6213024258613586, (172.8739776611328, 338.526611328125, 78.9579086303711, 106.16886901855469))","('key', 0.4693486988544464, (601.8815307617188, 169.1561279296875, 87.40283203125, 50.837039947509766))","('cards', 0.3357801139354706, (814.8217163085938, 696.6534423828125, 110.9402847290039, 33.95583724975586))"
"('map', 0.9800584316253662, (911.6832885742188, 268.95550537109375, 195.97039794921875, 176.40481567382812))","('dice', 0.8768875002861023, (354.31524658203125, 120.22866821289062, 70.81198120117188, 105.49708557128906))","('face', 0.6573885083198547, (173.18695068359375, 338.4796142578125, 75.91454315185547, 108.60701751708984))","('cards', 0.37855151295661926, (814.4002685546875, 696.3646850585938, 112.02899169921875, 34.34770965576172))","('key', 0.37523919343948364, (601.2559814453125, 162.88226318359375, 92.64881896972656, 49.43863296508789))"
"('map', 0.9869706034660339, (911.0423583984375, 270.441650390625, 198.57110595703125, 177.39816284179688))","('dice', 0.9014384746551514, (354.6542663574219, 120.35987091064453, 69.51020050048828, 106.41539764404297))","('face', 0.7269273996353149, (174.22010803222656, 338.3540954589844, 76.3420181274414, 112.04090118408203))","('key', 0.45171642303466797, (602.2900390625, 169.2569122314453, 89.29549407958984, 50.67595291137695))","('cards', 0.36533722281455994, (812.9876098632812, 697.1546630859375, 108.9805908203125, 35.85575485229492))"
"('map', 0.9713224172592163, (910.5909423828125, 272.2493591308594, 194.35043334960938, 172.00315856933594))","('dice', 0.8488120436668396, (355.114501953125, 120.9023666381836, 69.78225708007812, 107.78813934326172))","('face', 0.6538282632827759, (174.29624938964844, 337.979736328125, 77.37403106689453, 108.59375762939453))","('key', 0.5010451674461365, (601.6231689453125, 169.3330535888672, 89.08863067626953, 51.58720397949219))","('cards', 0.47937074303627014, (813.0933837890625, 697.2570190429688, 111.10291290283203, 35.52031326293945))"
"('map', 0.9809385538101196, (911.812744140625, 273.0343017578125, 199.2509765625, 173.6487274169922))","('dice', 0.8764121532440186, (355.4325866699219, 121.87852478027344, 69.51020050048828, 106.1170425415039))","('face', 0.639568030834198, (174.8191680908203, 337.51470947265625, 76.95956420898438, 105.88412475585938))","('key', 0.5488476753234863, (602.8328857421875, 169.58302307128906, 89.73257446289062, 52.02355194091797))","('cards', 0.2960765063762665, (815.3792724609375, 696.93994140625, 107.60578918457031, 35.27832794189453))"
"('map', 0.9692781567573547, (913.4378662109375, 273.1251220703125, 197.5556640625, 173.7123260498047))","('dice', 0.8750722408294678, (355.72381591796875, 120.9023666381836, 70.26091766357422, 105.75496673583984))","('face', 0.6949709057807922, (175.49356079101562, 337.7712707519531, 76.47259521484375, 108.95226287841797))","('key', 0.49677687883377075, (603.7256469726562, 169.61544799804688, 90.60210418701172, 53.72084426879883))","('cards', 0.44817793369293213, (813.1328125, 697.1859741210938, 109.08706665039062, 34.047149658203125))"
"('map', 0.9635704755783081, (912.674072265625, 273.2676696777344, 197.2664794921875, 174.2645263671875))","('dice', 0.8428630828857422, (356.1667175292969, 121.9012680053711, 70.50147247314453, 105.62593841552734))","('face', 0.7144882082939148, (176.3548583984375, 338.5501708984375, 76.37930297851562, 106.28557586669922))","('key', 0.46116721630096436, (603.1197509765625, 170.1737823486328, 88.44931030273438, 52.52125549316406))","('cards', 0.40237584710121155, (812.99365234375, 697.713134765625, 105.75662231445312, 34.38127136230469))"
"('map', 0.953461229801178, (910.0214233398438, 273.3858642578125, 197.36282348632812, 170.9774169921875))","('dice', 0.8856160640716553, (355.317626953125, 121.27693939208984, 70.278076171875, 106.9754409790039))","('face', 0.6677677631378174, (175.3575439453125, 337.962158203125, 75.67398834228516, 108.88578796386719))","('key', 0.6155162453651428, (602.6383056640625, 169.82162475585938, 87.97550964355469, 51.706993103027344))","('cards', 0.6007828116416931, (810.02490234375, 696.9060668945312, 107.50076293945312, 36.688133239746094))"
"('map', 0.9802950024604797, (910.5730590820312, 271.4497375488281, 191.66458129882812, 174.71182250976562))","('dice', 0.9139564037322998, (354.3381042480469, 120.23780059814453, 71.19334411621094, 106.79278564453125))","('face', 0.7301731705665588, (171.91651916503906, 337.4817810058594, 78.36258697509766, 111.00626373291016))","('key', 0.48717057704925537, (601.7643432617188, 169.56253051757812, 88.0990982055664, 51.32339859008789))","('cards', 0.3509998321533203, (809.1168823242188, 696.9248657226562, 107.186279296875, 35.183712005615234))"
"('map', 0.9911543130874634, (907.1973266601562, 270.26641845703125, 202.53701782226562, 178.22296142578125))","('dice', 0.8986222147941589, (353.4701843261719, 119.35304260253906, 71.76924133300781, 109.96775817871094))","('face', 0.717704176902771, (169.39837646484375, 336.36004638671875, 80.47591400146484, 116.80314636230469))","('key', 0.3543194830417633, (598.0139770507812, 168.81396484375, 85.13877868652344, 51.76382827758789))"
"('map', 0.9815201163291931, (906.2753295898438, 270.2835693359375, 199.10508728027344, 175.28860473632812))","('dice', 0.81851726770401, (352.42364501953125, 119.5099868774414, 70.96774291992188, 106.40240478515625))","('face', 0.762658417224884, (170.19970703125, 336.57757568359375, 81.34505462646484, 114.06954193115234))"
"('map', 0.9755343794822693, (904.2035522460938, 270.37432861328125, 197.12203979492188, 170.14459228515625))","('dice', 0.827599287033081, (351.74945068359375, 119.54216003417969, 70.07247924804688, 107.38102722167969))","('face', 0.799981951713562, (170.8048858642578, 337.0950012207031, 79.131591796875, 115.27336120605469))"
"('map', 0.9729632139205933, (905.3385009765625, 269.9691467285156, 199.10508728027344, 169.6261444091797))","('dice', 0.8581956624984741, (352.0834045410156, 118.57315063476562, 71.69918823242188, 107.4334716796875))","('face', 0.7362796068191528, (169.75750732421875, 336.73870849609375, 80.73173522949219, 114.18099212646484))"
"('map', 0.9848265647888184, (907.29443359375, 270.1395263671875, 198.13528442382812, 171.91920471191406))","('dice', 0.8399880528450012, (352.3660583496094, 117.82506561279297, 71.83935546875, 104.65692901611328))","('face', 0.42143136262893677, (169.4058074951172, 335.7770690917969, 82.76737976074219, 116.73187255859375))","('key', 0.3227974772453308, (596.034423828125, 160.44400024414062, 84.73959350585938, 49.890289306640625))"
"('map', 0.9828371405601501, (908.4851684570312, 268.28729248046875, 197.17018127441406, 172.84507751464844))","('dice', 0.8341410160064697, (353.3713073730469, 116.58804321289062, 72.5089340209961, 107.66979217529297))","('key', 0.40463241934776306, (597.231201171875, 159.69845581054688, 87.14714050292969, 49.84463882446289))","('face', 0.3165266513824463, (170.88722229003906, 326.2339172363281, 77.67686462402344, 99.414306640625))"
