"('face', 0.9750508069992065, (653.4282836914062, 100.4476318359375, 102.84861755371094, 108.71312713623047))","('key', 0.6230219006538391, (1037.283203125, 93.55439758300781, 135.87857055664062, 86.74775695800781))","('dice', 0.4297504723072052, (668.8956298828125, 14.046944618225098, 64.53733825683594, 26.782699584960938))","('ball', 0.25537213683128357, (269.75592041015625, 147.30995178222656, 50.053558349609375, 48.305179595947266))"
"('face', 0.9818863868713379, (654.5925903320312, 100.07673645019531, 102.22903442382812, 108.2496566772461))","('key', 0.6122915148735046, (1037.178466796875, 93.98220825195312, 135.08473205566406, 87.06070709228516))","('dice', 0.3565308451652527, (665.48974609375, 11.475371360778809, 53.616966247558594, 20.36689567565918))"
"('face', 0.9782551527023315, (655.0988159179688, 100.0783462524414, 100.2272720336914, 106.77974700927734))","('key', 0.7165288925170898, (1037.0592041015625, 93.29175567626953, 134.8705291748047, 84.57807159423828))","('dice', 0.4819965958595276, (670.196044921875, 14.1737699508667, 63.730979919433594, 27.639619827270508))"
"('face', 0.9829592704772949, (655.66162109375, 99.29475402832031, 101.71245574951172, 105.87120819091797))","('key', 0.659064769744873, (1037.25830078125, 92.79961395263672, 134.96934509277344, 86.55735778808594))","('dice', 0.4662255048751831, (670.0104370117188, 14.179048538208008, 63.13475036621094, 27.545310974121094))"
"('face', 0.9847009778022766, (654.662841796875, 98.80796813964844, 102.9365463256836, 106.58441162109375))","('key', 0.5980590581893921, (1036.9044189453125, 93.75228118896484, 135.82882690429688, 86.78482818603516))","('dice', 0.42008495330810547, (670.3838500976562, 14.081268310546875, 63.026947021484375, 27.484853744506836))"
"('face', 0.9844653010368347, (653.7985229492188, 98.1279296875, 103.43407440185547, 106.18183135986328))","('key', 0.5727941989898682, (1037.0125732421875, 94.29521179199219, 137.39637756347656, 87.57232666015625))","('dice', 0.3622405529022217, (667.4486694335938, 11.331265449523926, 51.23666763305664, 19.250062942504883))"
"('face', 0.9837278127670288, (654.09130859375, 97.41455841064453, 105.65453338623047, 106.96238708496094))","('key', 0.6036338210105896, (1036.94384765625, 93.41641235351562, 135.11770629882812, 88.47760772705078))","('dice', 0.4984472393989563, (669.100830078125, 10.746291160583496, 51.33683776855469, 18.974767684936523))"
"('face', 0.9821710586547852, (652.5188598632812, 97.23090362548828, 102.68553924560547, 107.26311492919922))","('key', 0.6839146018028259, (1037.024169921875, 93.74588775634766, 137.0111541748047, 88.38045501708984))","('dice', 0.540812075138092, (667.54345703125, 10.691756248474121, 50.66447830200195, 18.53069305419922))"
"('face', 0.9439321756362915, (649.654296875, 97.88184356689453, 91.57041931152344, 102.99665832519531))","('key', 0.6411482691764832, (1037.030029296875, 94.0694808959961, 136.71044921875, 85.9886703491211))","('dice', 0.5423948764801025, (668.9816284179688, 11.381967544555664, 54.03749465942383, 20.063377380371094))","('ball', 0.2782496213912964, (275.61810302734375, 146.64785766601562, 49.82191467285156, 48.58015441894531))"
"('face', 0.7512084245681763, (649.503662109375, 99.22249603271484, 83.03048706054688, 101.27613830566406))","('key', 0.6501517295837402, (1037.0946044921875, 94.48471069335938, 138.3050537109375, 87.0394515991211))","('dice', 0.5154663920402527, (671.23095703125, 14.025928497314453, 63.54454040527344, 26.380348205566406))","('ball', 0.26437512040138245, (276.19000244140625, 146.66192626953125, 49.434200286865234, 47.908790588378906))"
"('key', 0.5960307717323303, (1037.024169921875, 94.20246124267578, 136.96099853515625, 88.31843566894531))","('dice', 0.5431657433509827, (670.2160034179688, 14.336729049682617, 63.40507125854492, 26.782699584960938))","('face', 0.4501662254333496, (631.8164672851562, 97.68401336669922, 67.68484497070312, 100.2796859741211))"
"('key', 0.5681743025779724, (1037.208984375, 95.27230072021484, 139.52598571777344, 88.92696380615234))","('dice', 0.4887794852256775, (670.5369873046875, 14.517260551452637, 62.6434326171875, 26.979581832885742))","('face', 0.3064113259315491, (627.21142578125, 94.92271423339844, 66.50546264648438, 94.8893051147461))"
"('key', 0.49123415350914, (1037.302001953125, 94.7789535522461, 138.38949584960938, 89.47412109375))","('dice', 0.3576609492301941, (669.06884765625, 11.70571517944336, 53.121849060058594, 20.75339126586914))","('face', 0.30730271339416504, (708.6325073242188, 263.8917541503906, 146.68679809570312, 96.2998046875))"
"('key', 0.5780346393585205, (1036.9896240234375, 94.38330078125, 140.70616149902344, 88.41551971435547))","('face', 0.42336347699165344, (612.478271484375, 99.5595932006836, 63.584022521972656, 95.87753295898438))","('dice', 0.3214295208454132, (671.3811645507812, 13.693289756774902, 59.16498565673828, 27.217750549316406))"
"('key', 0.599631130695343, (1037.1363525390625, 94.3996353149414, 140.39732360839844, 89.33496856689453))","('dice', 0.42957666516304016, (671.8726196289062, 13.545122146606445, 58.07732009887695, 27.890424728393555))","('face', 0.31810736656188965, (606.6821899414062, 101.23409271240234, 70.39827728271484, 89.879150390625))"
"('key', 0.5534611344337463, (1037.1005859375, 94.97735595703125, 140.34591674804688, 90.0988540649414))","('dice', 0.5444355010986328, (669.3139038085938, 14.804011344909668, 55.44483184814453, 28.12976837158203))"
"('key', 0.511784017086029, (1037.3271484375, 95.05445861816406, 140.8092498779297, 91.65045928955078))","('dice', 0.3047565221786499, (668.66796875, 20.262786865234375, 64.99589538574219, 32.79082489013672))"
"('dice', 0.815795361995697, (669.95654296875, 50.47657012939453, 79.869140625, 113.90257263183594))","('key', 0.695784866809845, (1037.54150390625, 93.6930923461914, 141.55030822753906, 86.94387817382812))"
"('dice', 0.8510547280311584, (668.0844116210938, 51.389591217041016, 82.0230941772461, 117.57562255859375))","('key', 0.7057555913925171, (1037.6566162109375, 93.43064880371094, 141.72320556640625, 86.47286987304688))"
"('dice', 0.8785836696624756, (668.6187133789062, 51.0689697265625, 81.90303039550781, 116.27677917480469))","('key', 0.6819841861724854, (1037.99951171875, 93.41325378417969, 143.93743896484375, 87.62579345703125))"
"('dice', 0.9137929081916809, (669.7614135742188, 50.979278564453125, 83.60002136230469, 115.90831756591797))","('key', 0.7218785285949707, (1037.534912109375, 93.35795593261719, 142.38214111328125, 85.27264404296875))"
"('dice', 0.9109258055686951, (669.2882690429688, 51.09381103515625, 82.64622497558594, 115.82344818115234))","('key', 0.7221916913986206, (1037.7188720703125, 93.45599365234375, 144.62432861328125, 88.18108367919922))"
"('dice', 0.8900471925735474, (668.40771484375, 51.04043197631836, 81.68336486816406, 113.6109619140625))","('key', 0.7343341112136841, (1037.4490966796875, 93.79556274414062, 143.34127807617188, 88.43981170654297))"
"('dice', 0.903728187084198, (667.68603515625, 51.14665603637695, 80.88957214355469, 113.62483215332031))","('key', 0.6791600584983826, (1037.283203125, 93.66433715820312, 143.02667236328125, 87.49752807617188))"
"('dice', 0.9147706627845764, (667.1729125976562, 51.14315414428711, 79.84963989257812, 114.36233520507812))","('key', 0.6731531023979187, (1037.1544189453125, 93.3484878540039, 139.08384704589844, 87.44947814941406))"
"('dice', 0.9030454754829407, (667.0852661132812, 51.00814437866211, 80.61355590820312, 114.51599884033203))","('key', 0.6989072561264038, (1037.635986328125, 93.6755142211914, 141.41213989257812, 87.4174575805664))"
"('dice', 0.9071418046951294, (667.86328125, 50.89175796508789, 81.56380462646484, 112.54808807373047))","('key', 0.7184777855873108, (1037.635986328125, 93.20378112792969, 142.46905517578125, 88.69116973876953))"
"('dice', 0.8960588574409485, (667.7628173828125, 50.93569564819336, 81.80311584472656, 114.36233520507812))","('key', 0.7138292789459229, (1037.7537841796875, 92.92009735107422, 141.79241943359375, 87.85606384277344))","('ball', 0.35943081974983215, (507.5342102050781, 15.781558990478516, 52.86709213256836, 31.960920333862305))"
"('dice', 0.8822392225265503, (667.8367919921875, 50.997337341308594, 83.6612777709961, 115.83759307861328))","('ball', 0.6868388056755066, (507.46759033203125, 16.55339813232422, 53.061058044433594, 33.76570129394531))","('key', 0.6595661640167236, (1037.4556884765625, 93.52896118164062, 142.27789306640625, 86.69482421875))"
"('key', 0.7238669395446777, (1036.9212646484375, 92.75653076171875, 141.55030822753906, 86.50982666015625))","('face', 0.5136043429374695, (520.1732788085938, 259.9163818359375, 234.7320556640625, 128.26736450195312))","('dice', 0.44454389810562134, (671.281494140625, 51.352725982666016, 84.64745330810547, 112.67179870605469))"
"('dice', 0.8420823216438293, (670.4722900390625, 50.75032424926758, 82.10323333740234, 115.71040344238281))","('key', 0.681037425994873, (1037.076904296875, 93.71388244628906, 139.645263671875, 87.4761734008789))","('face', 0.42972609400749207, (523.6163940429688, 261.1499328613281, 215.9419403076172, 130.319091796875))"
"('dice', 0.7849524617195129, (671.0525512695312, 50.47657012939453, 79.2669448852539, 110.15584564208984))","('key', 0.6472732424736023, (1037.160400390625, 94.74433135986328, 139.37277221679688, 88.33191680908203))","('face', 0.39061570167541504, (520.13427734375, 262.6562805175781, 219.66407775878906, 132.7799530029297))","('ball', 0.28753817081451416, (824.7785034179688, 5.778770923614502, 44.20112991333008, 9.887333869934082))"
"('dice', 0.6833381056785583, (672.271484375, 50.46867370605469, 79.09295654296875, 109.17859649658203))","('key', 0.6697552800178528, (1037.488525390625, 93.91610717773438, 141.5157470703125, 88.86727905273438))"
"('key', 0.5684944987297058, (1037.3717041015625, 95.00884246826172, 140.77487182617188, 90.9830322265625))","('dice', 0.5133349895477295, (670.5968017578125, 50.36918640136719, 78.03801727294922, 109.41875457763672))","('ball', 0.2780463397502899, (829.8035888671875, 5.796654224395752, 49.34605407714844, 10.20617389678955))"
"('key', 0.5937654376029968, (1037.365234375, 94.60773468017578, 138.45709228515625, 89.30226135253906))","('dice', 0.516392171382904, (670.523193359375, 50.65535354614258, 80.3385009765625, 108.52749633789062))","('ball', 0.27027636766433716, (850.3069458007812, 10.55108642578125, 49.89117431640625, 19.601003646850586))"
"('dice', 0.39602041244506836, (672.7887573242188, 50.53153610229492, 81.36491394042969, 105.90998077392578))","('key', 0.3766048848628998, (1037.0826416015625, 94.71796417236328, 125.90513610839844, 81.23374938964844))"
"('key', 0.37797579169273376, (1038.875244140625, 94.93760681152344, 122.98103332519531, 87.61509704589844))"
"('key', 0.40149548649787903, (1038.658935546875, 94.91939544677734, 130.8966522216797, 82.32183837890625))","('ball', 0.27922189235687256, (1028.6246337890625, 154.9368133544922, 62.7122917175293, 54.646812438964844))"
"('key', 0.3622162640094757, (1037.6634521484375, 96.411865234375, 132.39112854003906, 81.64132690429688))"
"('key', 0.3684215247631073, (1037.548095703125, 96.38084411621094, 133.38063049316406, 80.62126159667969))"
"('key', 0.49992284178733826, (1037.7049560546875, 96.20354461669922, 134.11532592773438, 80.66063690185547))","('dice', 0.25334328413009644, (666.830322265625, 3.5413146018981934, 57.04710388183594, 5.274250507354736))"
"('key', 0.3864593505859375, (1037.5682373046875, 96.09358978271484, 131.84278869628906, 80.69017791748047))"
"('key', 0.4484747350215912, (1037.6156005859375, 94.58145904541016, 131.7462615966797, 82.2214126586914))","('dice', 0.3189246952533722, (665.6600341796875, 4.567361831665039, 58.857975006103516, 6.324792385101318))"
"('key', 0.4796545207500458, (1037.462158203125, 94.0145034790039, 133.16912841796875, 83.18553161621094))","('dice', 0.46317294239997864, (671.7339477539062, 9.781661033630371, 52.78571701049805, 13.673686981201172))"
"('ball', 0.49953559041023254, (1042.732666015625, 156.18606567382812, 61.702354431152344, 48.22563934326172))","('key', 0.2925075888633728, (1037.9698486328125, 94.95085144042969, 130.78485107421875, 81.14454650878906))"
"('key', 0.3877151310443878, (1037.2274169921875, 93.90805053710938, 125.69781494140625, 82.5280990600586))","('ball', 0.27585089206695557, (1049.4813232421875, 148.12803649902344, 56.98181915283203, 55.20330047607422))"
"('key', 0.6040642857551575, (1037.0592041015625, 94.11483001708984, 133.44577026367188, 85.2830581665039))","('dice', 0.41365960240364075, (660.013427734375, 49.023658752441406, 83.39617919921875, 96.13829803466797))"
"('dice', 0.9553319215774536, (664.596435546875, 50.70112609863281, 82.72697448730469, 111.00626373291016))","('key', 0.49959906935691833, (1022.8933715820312, 92.60948944091797, 130.43409729003906, 85.28826141357422))"
"('dice', 0.9472267031669617, (664.916259765625, 51.15716552734375, 81.26565551757812, 114.40422058105469))","('key', 0.4407055377960205, (1023.8976440429688, 94.21383666992188, 118.29497528076172, 84.57807159423828))"
"('dice', 0.9465817809104919, (666.0028686523438, 51.382911682128906, 83.72257232666016, 114.04170227050781))","('key', 0.3450508415699005, (1023.4082641601562, 95.27230072021484, 117.73313903808594, 83.63863372802734))"
"('dice', 0.9433746933937073, (666.0043334960938, 51.07252502441406, 84.91653442382812, 113.33393096923828))"
"('dice', 0.9442678689956665, (666.3963623046875, 51.37957000732422, 84.89579772949219, 114.83796691894531))"
"('dice', 0.9379492402076721, (666.3544921875, 51.104427337646484, 82.92919158935547, 113.98603057861328))"
"('dice', 0.9364906549453735, (665.4383544921875, 51.485443115234375, 84.50291442871094, 114.99227905273438))"
"('dice', 0.9498481750488281, (664.8827514648438, 51.209373474121094, 84.17346954345703, 114.50202178955078))"
"('dice', 0.9506277441978455, (665.50732421875, 51.329124450683594, 84.93727111816406, 115.1749038696289))"
"('dice', 0.963805615901947, (664.4385986328125, 51.44601821899414, 85.81268310546875, 117.31755828857422))"
"('dice', 0.9594810605049133, (664.8095092773438, 51.671363830566406, 86.88783264160156, 116.37617492675781))"
"('dice', 0.960060715675354, (664.1917724609375, 51.73061752319336, 86.42240905761719, 116.48988342285156))"
"('dice', 0.9528982043266296, (663.9069213867188, 51.48216247558594, 85.16567993164062, 115.484619140625))"
"('dice', 0.952258288860321, (664.1205444335938, 51.32574462890625, 86.80302429199219, 115.41415405273438))","('face', 0.2949710488319397, (1003.537109375, 146.62892150878906, 89.274658203125, 89.9148178100586))"
"('dice', 0.9570432305335999, (664.1177368164062, 51.59535217285156, 87.78335571289062, 115.69628143310547))","('face', 0.32332223653793335, (1006.2740478515625, 147.96969604492188, 87.20661163330078, 89.86817932128906))"
"('dice', 0.9477488994598389, (663.4166870117188, 51.60810852050781, 87.3344497680664, 118.13670349121094))"
"('dice', 0.9462215900421143, (663.0721435546875, 51.59535217285156, 86.88783264160156, 117.9781723022461))"
"('dice', 0.9529408812522888, (662.488037109375, 51.43610382080078, 87.20661163330078, 115.93661499023438))","('ball', 0.2689948081970215, (974.8474731445312, 683.9702758789062, 61.28948211669922, 40.891117095947266))"
